split,source_video,frame,image,label,positive,faces
train,VID_20231122_101409,844,VID_20231122_101409_mp4-844_jpg.rf.beb8818d55a64dd5a9664ae88c863856.jpg,VID_20231122_101409_mp4-844_jpg.rf.beb8818d55a64dd5a9664ae88c863856.txt,0,0
train,VID_20231122_101409,84,VID_20231122_101409_mp4-84_jpg.rf.b05afa24a7e577877c8c6d4035b77c4a.jpg,VID_20231122_101409_mp4-84_jpg.rf.b05afa24a7e577877c8c6d4035b77c4a.txt,0,0
train,VID_20231122_101409,853,VID_20231122_101409_mp4-853_jpg.rf.7ad3143038c8451001f66c4e04bc123e.jpg,VID_20231122_101409_mp4-853_jpg.rf.7ad3143038c8451001f66c4e04bc123e.txt,0,0
train,VID_20231122_101409,861,VID_20231122_101409_mp4-861_jpg.rf.65a8076d9c5fa16e2c6e1cf102588ec5.jpg,VID_20231122_101409_mp4-861_jpg.rf.65a8076d9c5fa16e2c6e1cf102588ec5.txt,0,0
train,VID_20231122_101409,868,VID_20231122_101409_mp4-868_jpg.rf.d65acf1a58955d224d338a6681a6339f.jpg,VID_20231122_101409_mp4-868_jpg.rf.d65acf1a58955d224d338a6681a6339f.txt,0,0
train,VID_20231122_101409,874,VID_20231122_101409_mp4-874_jpg.rf.99cf2826ba7ec6cfd7d2e70de00e768d.jpg,VID_20231122_101409_mp4-874_jpg.rf.99cf2826ba7ec6cfd7d2e70de00e768d.txt,0,0
train,VID_20231122_101409,878,VID_20231122_101409_mp4-878_jpg.rf.85ebd4c8696bf5dfc68c61807112b717.jpg,VID_20231122_101409_mp4-878_jpg.rf.85ebd4c8696bf5dfc68c61807112b717.txt,0,0
train,VID_20231122_101409,894,VID_20231122_101409_mp4-894_jpg.rf.6e9679e3044685fade7ca55ad93b3fae.jpg,VID_20231122_101409_mp4-894_jpg.rf.6e9679e3044685fade7ca55ad93b3fae.txt,0,0
train,VID_20231122_101409,907,VID_20231122_101409_mp4-907_jpg.rf.570d65acda057ed3ec3ad93b089063d7.jpg,VID_20231122_101409_mp4-907_jpg.rf.570d65acda057ed3ec3ad93b089063d7.txt,1,2
train,VID_20231122_101409,933,VID_20231122_101409_mp4-933_jpg.rf.29edf6de5161b2a9a1cdd570fcbbcfe6.jpg,VID_20231122_101409_mp4-933_jpg.rf.29edf6de5161b2a9a1cdd570fcbbcfe6.txt,1,6
train,VID_20231122_101409,934,VID_20231122_101409_mp4-934_jpg.rf.f6ec342ec8d4744d7c0ef44a605aa9aa.jpg,VID_20231122_101409_mp4-934_jpg.rf.f6ec342ec8d4744d7c0ef44a605aa9aa.txt,1,9
train,VID_20231122_101409,937,VID_20231122_101409_mp4-937_jpg.rf.2a9fd8dede2035ab3ef0abfafda800b2.jpg,VID_20231122_101409_mp4-937_jpg.rf.2a9fd8dede2035ab3ef0abfafda800b2.txt,1,6
train,VID_20231122_101409,947,VID_20231122_101409_mp4-947_jpg.rf.5e55bf82649162dfca61df13e3ef4df1.jpg,VID_20231122_101409_mp4-947_jpg.rf.5e55bf82649162dfca61df13e3ef4df1.txt,1,10
train,VID_20231122_101409,950,VID_20231122_101409_mp4-950_jpg.rf.4132fe6abf8845979ebb229ffc3facd8.jpg,VID_20231122_101409_mp4-950_jpg.rf.4132fe6abf8845979ebb229ffc3facd8.txt,1,8
train,VID_20231122_101409,954,VID_20231122_101409_mp4-954_jpg.rf.5a3d1be56ab0bc68c48fe892ef912f4f.jpg,VID_20231122_101409_mp4-954_jpg.rf.5a3d1be56ab0bc68c48fe892ef912f4f.txt,1,6
train,VID_20231122_101409,963,VID_20231122_101409_mp4-963_jpg.rf.2576334471a0efa0974d02615102cea4.jpg,VID_20231122_101409_mp4-963_jpg.rf.2576334471a0efa0974d02615102cea4.txt,1,2
train,VID_20231122_101409,967,VID_20231122_101409_mp4-967_jpg.rf.6ad24b7e92cb7811117feaeddee18be1.jpg,VID_20231122_101409_mp4-967_jpg.rf.6ad24b7e92cb7811117feaeddee18be1.txt,0,0
train,VID_20231122_101409,975,VID_20231122_101409_mp4-975_jpg.rf.2b87d3ac8ec83f7cb7f756fe6edc3a1d.jpg,VID_20231122_101409_mp4-975_jpg.rf.2b87d3ac8ec83f7cb7f756fe6edc3a1d.txt,1,1
train,VID_20231122_101409,989,VID_20231122_101409_mp4-989_jpg.rf.1a6e016d9390bd509b576574e1390a50.jpg,VID_20231122_101409_mp4-989_jpg.rf.1a6e016d9390bd509b576574e1390a50.txt,1,1
train,VID_20231122_101409,98,VID_20231122_101409_mp4-98_jpg.rf.76b320cce7aaa8b15fe1dc23b5d7b25e.jpg,VID_20231122_101409_mp4-98_jpg.rf.76b320cce7aaa8b15fe1dc23b5d7b25e.txt,0,0
train,VID_20231122_101409,999,VID_20231122_101409_mp4-999_jpg.rf.f14c26d4031f0f397a3650aa3aa8b2ba.jpg,VID_20231122_101409_mp4-999_jpg.rf.f14c26d4031f0f397a3650aa3aa8b2ba.txt,1,1
test,VID_20231122_101943,108,VID_20231122_101943_mp4-108_jpg.rf.343066f42b231186c2071575c943eb71.jpg,VID_20231122_101943_mp4-108_jpg.rf.343066f42b231186c2071575c943eb71.txt,0,0
test,VID_20231122_101943,111,VID_20231122_101943_mp4-111_jpg.rf.ee217392f0023780a8d692659249d6a3.jpg,VID_20231122_101943_mp4-111_jpg.rf.ee217392f0023780a8d692659249d6a3.txt,0,0
test,VID_20231122_101943,138,VID_20231122_101943_mp4-138_jpg.rf.e9c6b64bb67985560e88b8899e8fa75a.jpg,VID_20231122_101943_mp4-138_jpg.rf.e9c6b64bb67985560e88b8899e8fa75a.txt,0,0
test,VID_20231122_101943,140,VID_20231122_101943_mp4-140_jpg.rf.8239c148b83148284f43610fe275e814.jpg,VID_20231122_101943_mp4-140_jpg.rf.8239c148b83148284f43610fe275e814.txt,0,0
test,VID_20231122_101943,143,VID_20231122_101943_mp4-143_jpg.rf.ce1b6041587503592465a8155c16a4d1.jpg,VID_20231122_101943_mp4-143_jpg.rf.ce1b6041587503592465a8155c16a4d1.txt,0,0
test,VID_20231122_101943,157,VID_20231122_101943_mp4-157_jpg.rf.1bee6daae04b150aa401ee4e15ec4f8b.jpg,VID_20231122_101943_mp4-157_jpg.rf.1bee6daae04b150aa401ee4e15ec4f8b.txt,0,0
test,VID_20231122_101943,163,VID_20231122_101943_mp4-163_jpg.rf.cd7d84afd1acbac0d4d613a8e3ea9ca8.jpg,VID_20231122_101943_mp4-163_jpg.rf.cd7d84afd1acbac0d4d613a8e3ea9ca8.txt,0,0
test,VID_20231122_101943,166,VID_20231122_101943_mp4-166_jpg.rf.1db925b9ed6cd089460c96686ff9b680.jpg,VID_20231122_101943_mp4-166_jpg.rf.1db925b9ed6cd089460c96686ff9b680.txt,0,0
test,VID_20231122_101943,169,VID_20231122_101943_mp4-169_jpg.rf.0d051624321c7ff715a6d083359d40ed.jpg,VID_20231122_101943_mp4-169_jpg.rf.0d051624321c7ff715a6d083359d40ed.txt,0,0
test,VID_20231122_101943,172,VID_20231122_101943_mp4-172_jpg.rf.2261b1ecf39b757856a7e5c7a7eb4a60.jpg,VID_20231122_101943_mp4-172_jpg.rf.2261b1ecf39b757856a7e5c7a7eb4a60.txt,0,0
test,VID_20231122_101943,173,VID_20231122_101943_mp4-173_jpg.rf.fd6132524d13a02bacfaf2e98d75440a.jpg,VID_20231122_101943_mp4-173_jpg.rf.fd6132524d13a02bacfaf2e98d75440a.txt,0,0
test,VID_20231122_101943,174,VID_20231122_101943_mp4-174_jpg.rf.666eecd7cd08aafa41b251284d16bef4.jpg,VID_20231122_101943_mp4-174_jpg.rf.666eecd7cd08aafa41b251284d16bef4.txt,0,0
test,VID_20231122_101943,181,VID_20231122_101943_mp4-181_jpg.rf.af2403bdcfc2e6482b8324a49f13475e.jpg,VID_20231122_101943_mp4-181_jpg.rf.af2403bdcfc2e6482b8324a49f13475e.txt,0,0
test,VID_20231122_101943,183,VID_20231122_101943_mp4-183_jpg.rf.6a61eb64ac864841480ff91c83b33f00.jpg,VID_20231122_101943_mp4-183_jpg.rf.6a61eb64ac864841480ff91c83b33f00.txt,0,0
test,VID_20231122_101943,185,VID_20231122_101943_mp4-185_jpg.rf.4c232fa911cd15fe82da29700f836720.jpg,VID_20231122_101943_mp4-185_jpg.rf.4c232fa911cd15fe82da29700f836720.txt,0,0
test,VID_20231122_101943,187,VID_20231122_101943_mp4-187_jpg.rf.864e6c93a7ed5a082db3c6c9e3e7f179.jpg,VID_20231122_101943_mp4-187_jpg.rf.864e6c93a7ed5a082db3c6c9e3e7f179.txt,0,0
test,VID_20231122_101943,188,VID_20231122_101943_mp4-188_jpg.rf.d87308adc6de6085a89cbd58566bec0f.jpg,VID_20231122_101943_mp4-188_jpg.rf.d87308adc6de6085a89cbd58566bec0f.txt,0,0
test,VID_20231122_101943,195,VID_20231122_101943_mp4-195_jpg.rf.02210f1cf2c7aa84add377d07c82ff5b.jpg,VID_20231122_101943_mp4-195_jpg.rf.02210f1cf2c7aa84add377d07c82ff5b.txt,0,0
test,VID_20231122_101943,197,VID_20231122_101943_mp4-197_jpg.rf.0e2c93415a3f67e74ea4bc35261c9d3d.jpg,VID_20231122_101943_mp4-197_jpg.rf.0e2c93415a3f67e74ea4bc35261c9d3d.txt,0,0
test,VID_20231122_101943,199,VID_20231122_101943_mp4-199_jpg.rf.73be61e6d7b8983c44d17ba791c9eeee.jpg,VID_20231122_101943_mp4-199_jpg.rf.73be61e6d7b8983c44d17ba791c9eeee.txt,0,0
test,VID_20231122_101943,201,VID_20231122_101943_mp4-201_jpg.rf.42f1487ec8662f9f426017ef663384f8.jpg,VID_20231122_101943_mp4-201_jpg.rf.42f1487ec8662f9f426017ef663384f8.txt,0,0
test,VID_20231122_101943,202,VID_20231122_101943_mp4-202_jpg.rf.dd997b985926a88d635b10eaeb0de4ce.jpg,VID_20231122_101943_mp4-202_jpg.rf.dd997b985926a88d635b10eaeb0de4ce.txt,0,0
test,VID_20231122_101943,203,VID_20231122_101943_mp4-203_jpg.rf.cd0a5735ef90e56fc891c6a9f0fc2cc7.jpg,VID_20231122_101943_mp4-203_jpg.rf.cd0a5735ef90e56fc891c6a9f0fc2cc7.txt,0,0
test,VID_20231122_101943,204,VID_20231122_101943_mp4-204_jpg.rf.4543f0a068d60cb9db82a5d78cf51a64.jpg,VID_20231122_101943_mp4-204_jpg.rf.4543f0a068d60cb9db82a5d78cf51a64.txt,0,0
test,VID_20231122_101943,207,VID_20231122_101943_mp4-207_jpg.rf.cb1e41b6c531137d77b5c09983dbd10b.jpg,VID_20231122_101943_mp4-207_jpg.rf.cb1e41b6c531137d77b5c09983dbd10b.txt,0,0
test,VID_20231122_101943,224,VID_20231122_101943_mp4-224_jpg.rf.59fba41edf5075de12c482e9c721b838.jpg,VID_20231122_101943_mp4-224_jpg.rf.59fba41edf5075de12c482e9c721b838.txt,0,0
test,VID_20231122_101943,229,VID_20231122_101943_mp4-229_jpg.rf.b496119dc03b2ecd01d20bad52cc2009.jpg,VID_20231122_101943_mp4-229_jpg.rf.b496119dc03b2ecd01d20bad52cc2009.txt,0,0
test,VID_20231122_101943,235,VID_20231122_101943_mp4-235_jpg.rf.67d7cce6e44486df4825432570c63f4d.jpg,VID_20231122_101943_mp4-235_jpg.rf.67d7cce6e44486df4825432570c63f4d.txt,0,0
test,VID_20231122_101943,23,VID_20231122_101943_mp4-23_jpg.rf.909f675ed1d3ae2ed062b906f09e5507.jpg,VID_20231122_101943_mp4-23_jpg.rf.909f675ed1d3ae2ed062b906f09e5507.txt,0,0
test,VID_20231122_101943,244,VID_20231122_101943_mp4-244_jpg.rf.7a216e7aa297893748dbe45f6bcabf5a.jpg,VID_20231122_101943_mp4-244_jpg.rf.7a216e7aa297893748dbe45f6bcabf5a.txt,0,0
test,VID_20231122_101943,251,VID_20231122_101943_mp4-251_jpg.rf.ca448c4dbb72f821a9b3b8f81d882d3e.jpg,VID_20231122_101943_mp4-251_jpg.rf.ca448c4dbb72f821a9b3b8f81d882d3e.txt,0,0
test,VID_20231122_101943,257,VID_20231122_101943_mp4-257_jpg.rf.f724855217fe6d6a25b1f544f1ebb7e0.jpg,VID_20231122_101943_mp4-257_jpg.rf.f724855217fe6d6a25b1f544f1ebb7e0.txt,0,0
test,VID_20231122_101943,263,VID_20231122_101943_mp4-263_jpg.rf.a379c6ba8d90e31d6e490cc10b263036.jpg,VID_20231122_101943_mp4-263_jpg.rf.a379c6ba8d90e31d6e490cc10b263036.txt,1,1
test,VID_20231122_101943,265,VID_20231122_101943_mp4-265_jpg.rf.d9985358f14b633fa147327ebc9f07d8.jpg,VID_20231122_101943_mp4-265_jpg.rf.d9985358f14b633fa147327ebc9f07d8.txt,0,0
test,VID_20231122_101943,271,VID_20231122_101943_mp4-271_jpg.rf.f427c53f745c324ed5e7bb9cb816a15a.jpg,VID_20231122_101943_mp4-271_jpg.rf.f427c53f745c324ed5e7bb9cb816a15a.txt,0,0
test,VID_20231122_101943,272,VID_20231122_101943_mp4-272_jpg.rf.74a4d77bdff7e681c13690c3cee28971.jpg,VID_20231122_101943_mp4-272_jpg.rf.74a4d77bdff7e681c13690c3cee28971.txt,0,0
test,VID_20231122_101943,273,VID_20231122_101943_mp4-273_jpg.rf.9a0380a551604e87131533cf4bab5182.jpg,VID_20231122_101943_mp4-273_jpg.rf.9a0380a551604e87131533cf4bab5182.txt,1,1
test,VID_20231122_101943,275,VID_20231122_101943_mp4-275_jpg.rf.dfab18d23899261eb6a5018a3d9fba3d.jpg,VID_20231122_101943_mp4-275_jpg.rf.dfab18d23899261eb6a5018a3d9fba3d.txt,0,0
test,VID_20231122_101943,276,VID_20231122_101943_mp4-276_jpg.rf.378a624d9a3407cb7966f58c0c63cf80.jpg,VID_20231122_101943_mp4-276_jpg.rf.378a624d9a3407cb7966f58c0c63cf80.txt,1,1
test,VID_20231122_101943,278,VID_20231122_101943_mp4-278_jpg.rf.4b8e47b5ebc1bcf6fe11609b330a7e7b.jpg,VID_20231122_101943_mp4-278_jpg.rf.4b8e47b5ebc1bcf6fe11609b330a7e7b.txt,0,0
test,VID_20231122_101943,282,VID_20231122_101943_mp4-282_jpg.rf.edd410b87eeca7c2abcbc6b607ad1dd5.jpg,VID_20231122_101943_mp4-282_jpg.rf.edd410b87eeca7c2abcbc6b607ad1dd5.txt,1,1
test,VID_20231122_101943,286,VID_20231122_101943_mp4-286_jpg.rf.4fa42695b1f08ba4fb362f52043d3786.jpg,VID_20231122_101943_mp4-286_jpg.rf.4fa42695b1f08ba4fb362f52043d3786.txt,1,1
test,VID_20231122_101943,288,VID_20231122_101943_mp4-288_jpg.rf.1c4c01595aea3e052b6c99fa4793ac5f.jpg,VID_20231122_101943_mp4-288_jpg.rf.1c4c01595aea3e052b6c99fa4793ac5f.txt,1,2
test,VID_20231122_101943,290,VID_20231122_101943_mp4-290_jpg.rf.ba72e0d0966a0b3c3efacf99c69c5e99.jpg,VID_20231122_101943_mp4-290_jpg.rf.ba72e0d0966a0b3c3efacf99c69c5e99.txt,1,2
test,VID_20231122_101943,294,VID_20231122_101943_mp4-294_jpg.rf.e04c3652b20f3aeaca01151772d0b5fa.jpg,VID_20231122_101943_mp4-294_jpg.rf.e04c3652b20f3aeaca01151772d0b5fa.txt,1,2
test,VID_20231122_101943,296,VID_20231122_101943_mp4-296_jpg.rf.a7ec994a649638b7de4d870e08bed8f7.jpg,VID_20231122_101943_mp4-296_jpg.rf.a7ec994a649638b7de4d870e08bed8f7.txt,1,2
test,VID_20231122_101943,297,VID_20231122_101943_mp4-297_jpg.rf.058d302ea1691511ec3517dbf240e36d.jpg,VID_20231122_101943_mp4-297_jpg.rf.058d302ea1691511ec3517dbf240e36d.txt,1,2
test,VID_20231122_101943,2,VID_20231122_101943_mp4-2_jpg.rf.ee022b23ee2b9dc1462121253c96fffb.jpg,VID_20231122_101943_mp4-2_jpg.rf.ee022b23ee2b9dc1462121253c96fffb.txt,0,0
test,VID_20231122_101943,300,VID_20231122_101943_mp4-300_jpg.rf.91a2070806089c1873db2ca6f1c83c96.jpg,VID_20231122_101943_mp4-300_jpg.rf.91a2070806089c1873db2ca6f1c83c96.txt,1,1
test,VID_20231122_101943,306,VID_20231122_101943_mp4-306_jpg.rf.ad1f854707d3cb1df4663d220e8e0800.jpg,VID_20231122_101943_mp4-306_jpg.rf.ad1f854707d3cb1df4663d220e8e0800.txt,1,2
test,VID_20231122_101943,307,VID_20231122_101943_mp4-307_jpg.rf.7ab836e8419468163bef15866f3b6664.jpg,VID_20231122_101943_mp4-307_jpg.rf.7ab836e8419468163bef15866f3b6664.txt,1,2
test,VID_20231122_101943,310,VID_20231122_101943_mp4-310_jpg.rf.3810606e7aa6b5552aedf587ee22d70a.jpg,VID_20231122_101943_mp4-310_jpg.rf.3810606e7aa6b5552aedf587ee22d70a.txt,1,2
test,VID_20231122_101943,312,VID_20231122_101943_mp4-312_jpg.rf.309d44bf70e9e827c870e8eb5d3af6bf.jpg,VID_20231122_101943_mp4-312_jpg.rf.309d44bf70e9e827c870e8eb5d3af6bf.txt,1,2
test,VID_20231122_101943,315,VID_20231122_101943_mp4-315_jpg.rf.2d596e406bad9f731a0b4ad8034df327.jpg,VID_20231122_101943_mp4-315_jpg.rf.2d596e406bad9f731a0b4ad8034df327.txt,1,2
test,VID_20231122_101943,316,VID_20231122_101943_mp4-316_jpg.rf.f6a61e6b63345c0d7e4891fdf2d2e673.jpg,VID_20231122_101943_mp4-316_jpg.rf.f6a61e6b63345c0d7e4891fdf2d2e673.txt,1,1
test,VID_20231122_101943,317,VID_20231122_101943_mp4-317_jpg.rf.229b9a133418d48543779010f87c50f3.jpg,VID_20231122_101943_mp4-317_jpg.rf.229b9a133418d48543779010f87c50f3.txt,1,1
test,VID_20231122_101943,318,VID_20231122_101943_mp4-318_jpg.rf.3055d3502cbe9c36977be50a033a53a0.jpg,VID_20231122_101943_mp4-318_jpg.rf.3055d3502cbe9c36977be50a033a53a0.txt,1,1
test,VID_20231122_101943,321,VID_20231122_101943_mp4-321_jpg.rf.4c91c7931e2fdf893985a0873e8c35f0.jpg,VID_20231122_101943_mp4-321_jpg.rf.4c91c7931e2fdf893985a0873e8c35f0.txt,1,1
test,VID_20231122_101943,323,VID_20231122_101943_mp4-323_jpg.rf.33484bba5deb642930fd81925e05fb59.jpg,VID_20231122_101943_mp4-323_jpg.rf.33484bba5deb642930fd81925e05fb59.txt,1,1
test,VID_20231122_101943,324,VID_20231122_101943_mp4-324_jpg.rf.22837eedc66636d3ddf3ddda4422e1e1.jpg,VID_20231122_101943_mp4-324_jpg.rf.22837eedc66636d3ddf3ddda4422e1e1.txt,1,1
test,VID_20231122_101943,326,VID_20231122_101943_mp4-326_jpg.rf.99d0569543b01b8b6595469d485c73e9.jpg,VID_20231122_101943_mp4-326_jpg.rf.99d0569543b01b8b6595469d485c73e9.txt,1,1
test,VID_20231122_101943,327,VID_20231122_101943_mp4-327_jpg.rf.98fefa4c9cf0e4185d4753a794136a63.jpg,VID_20231122_101943_mp4-327_jpg.rf.98fefa4c9cf0e4185d4753a794136a63.txt,1,1
test,VID_20231122_101943,328,VID_20231122_101943_mp4-328_jpg.rf.0c4b23fa09912759b0b77814cf0bbaea.jpg,VID_20231122_101943_mp4-328_jpg.rf.0c4b23fa09912759b0b77814cf0bbaea.txt,1,1
test,VID_20231122_101943,329,VID_20231122_101943_mp4-329_jpg.rf.1e9ba83871e37a7bf7ecb6242b5b61e5.jpg,VID_20231122_101943_mp4-329_jpg.rf.1e9ba83871e37a7bf7ecb6242b5b61e5.txt,0,0
test,VID_20231122_101943,335,VID_20231122_101943_mp4-335_jpg.rf.f53a4029ab197a525b95fc845fd9888c.jpg,VID_20231122_101943_mp4-335_jpg.rf.f53a4029ab197a525b95fc845fd9888c.txt,1,1
test,VID_20231122_101943,336,VID_20231122_101943_mp4-336_jpg.rf.e43a2a59f94cc40a76c741da7248a1a3.jpg,VID_20231122_101943_mp4-336_jpg.rf.e43a2a59f94cc40a76c741da7248a1a3.txt,1,1
test,VID_20231122_101943,341,VID_20231122_101943_mp4-341_jpg.rf.2633b1817466888e2e4c38078eef2f9d.jpg,VID_20231122_101943_mp4-341_jpg.rf.2633b1817466888e2e4c38078eef2f9d.txt,1,1
test,VID_20231122_101943,344,VID_20231122_101943_mp4-344_jpg.rf.2fc0a07fc43c1e7d3a0f204dece249aa.jpg,VID_20231122_101943_mp4-344_jpg.rf.2fc0a07fc43c1e7d3a0f204dece249aa.txt,1,1
test,VID_20231122_101943,345,VID_20231122_101943_mp4-345_jpg.rf.31402784d336685ac5468e2ae4dfc5c8.jpg,VID_20231122_101943_mp4-345_jpg.rf.31402784d336685ac5468e2ae4dfc5c8.txt,1,1
test,VID_20231122_101943,346,VID_20231122_101943_mp4-346_jpg.rf.a50653d181dcce521ef99d2ba72e89b2.jpg,VID_20231122_101943_mp4-346_jpg.rf.a50653d181dcce521ef99d2ba72e89b2.txt,1,1
test,VID_20231122_101943,348,VID_20231122_101943_mp4-348_jpg.rf.97e4e9531d7f2dcfdc39390cb72e39c3.jpg,VID_20231122_101943_mp4-348_jpg.rf.97e4e9531d7f2dcfdc39390cb72e39c3.txt,1,1
test,VID_20231122_101943,34,VID_20231122_101943_mp4-34_jpg.rf.fbdc9a6b7e5abd2271a6ea13126f2c8e.jpg,VID_20231122_101943_mp4-34_jpg.rf.fbdc9a6b7e5abd2271a6ea13126f2c8e.txt,0,0
test,VID_20231122_101943,352,VID_20231122_101943_mp4-352_jpg.rf.f71185c2dcfd20f38f1513c811b8ee5c.jpg,VID_20231122_101943_mp4-352_jpg.rf.f71185c2dcfd20f38f1513c811b8ee5c.txt,0,0
test,VID_20231122_101943,354,VID_20231122_101943_mp4-354_jpg.rf.439ef1d3f3a2b93f9cc7d4a1fbc2df0e.jpg,VID_20231122_101943_mp4-354_jpg.rf.439ef1d3f3a2b93f9cc7d4a1fbc2df0e.txt,0,0
test,VID_20231122_101943,355,VID_20231122_101943_mp4-355_jpg.rf.c0d162e973c6b84a33c7db82d9727001.jpg,VID_20231122_101943_mp4-355_jpg.rf.c0d162e973c6b84a33c7db82d9727001.txt,0,0
test,VID_20231122_101943,357,VID_20231122_101943_mp4-357_jpg.rf.0937603a6dcd7720424675750cd4c999.jpg,VID_20231122_101943_mp4-357_jpg.rf.0937603a6dcd7720424675750cd4c999.txt,0,0
test,VID_20231122_101943,361,VID_20231122_101943_mp4-361_jpg.rf.1b082618bf70d4ca7b5a5f9548bd64ef.jpg,VID_20231122_101943_mp4-361_jpg.rf.1b082618bf70d4ca7b5a5f9548bd64ef.txt,0,0
test,VID_20231122_101943,365,VID_20231122_101943_mp4-365_jpg.rf.7c3770f487a22da838246bb3291d1046.jpg,VID_20231122_101943_mp4-365_jpg.rf.7c3770f487a22da838246bb3291d1046.txt,0,0
test,VID_20231122_101943,368,VID_20231122_101943_mp4-368_jpg.rf.7caa31950e49ecf5ef27024ee9db25aa.jpg,VID_20231122_101943_mp4-368_jpg.rf.7caa31950e49ecf5ef27024ee9db25aa.txt,0,0
test,VID_20231122_101943,377,VID_20231122_101943_mp4-377_jpg.rf.0bae8c8f7d304fe8bf4e904a07db6c1a.jpg,VID_20231122_101943_mp4-377_jpg.rf.0bae8c8f7d304fe8bf4e904a07db6c1a.txt,0,0
test,VID_20231122_101943,37,VID_20231122_101943_mp4-37_jpg.rf.e081501ef0d46de9fc0d603ead2966fb.jpg,VID_20231122_101943_mp4-37_jpg.rf.e081501ef0d46de9fc0d603ead2966fb.txt,0,0
test,VID_20231122_101943,383,VID_20231122_101943_mp4-383_jpg.rf.9358213176a8890f5e21040899347a2b.jpg,VID_20231122_101943_mp4-383_jpg.rf.9358213176a8890f5e21040899347a2b.txt,0,0
test,VID_20231122_101943,384,VID_20231122_101943_mp4-384_jpg.rf.21e832152348933bb643938072e77ad7.jpg,VID_20231122_101943_mp4-384_jpg.rf.21e832152348933bb643938072e77ad7.txt,0,0
test,VID_20231122_101943,385,VID_20231122_101943_mp4-385_jpg.rf.d583d584d88f6cc956f7e405ccdfab01.jpg,VID_20231122_101943_mp4-385_jpg.rf.d583d584d88f6cc956f7e405ccdfab01.txt,0,0
test,VID_20231122_101943,387,VID_20231122_101943_mp4-387_jpg.rf.4321d9d75af52ea9fb8a8071e19f84b4.jpg,VID_20231122_101943_mp4-387_jpg.rf.4321d9d75af52ea9fb8a8071e19f84b4.txt,0,0
test,VID_20231122_101943,38,VID_20231122_101943_mp4-38_jpg.rf.2f13012c0c7189db3f78ec5684f0d48b.jpg,VID_20231122_101943_mp4-38_jpg.rf.2f13012c0c7189db3f78ec5684f0d48b.txt,0,0
test,VID_20231122_101943,401,VID_20231122_101943_mp4-401_jpg.rf.ca0f490657d18c568687d17979721f17.jpg,VID_20231122_101943_mp4-401_jpg.rf.ca0f490657d18c568687d17979721f17.txt,0,0
test,VID_20231122_101943,403,VID_20231122_101943_mp4-403_jpg.rf.3126a1e54df81e35117f5b4a20a5c776.jpg,VID_20231122_101943_mp4-403_jpg.rf.3126a1e54df81e35117f5b4a20a5c776.txt,0,0
test,VID_20231122_101943,412,VID_20231122_101943_mp4-412_jpg.rf.29f89abfef466ddba45940ca3ec3ec69.jpg,VID_20231122_101943_mp4-412_jpg.rf.29f89abfef466ddba45940ca3ec3ec69.txt,0,0
test,VID_20231122_101943,417,VID_20231122_101943_mp4-417_jpg.rf.cf6000b0c30fd01d6923d71211b679ad.jpg,VID_20231122_101943_mp4-417_jpg.rf.cf6000b0c30fd01d6923d71211b679ad.txt,0,0
test,VID_20231122_101943,421,VID_20231122_101943_mp4-421_jpg.rf.a118e169f73adbea4f682b069c4ab827.jpg,VID_20231122_101943_mp4-421_jpg.rf.a118e169f73adbea4f682b069c4ab827.txt,0,0
test,VID_20231122_101943,422,VID_20231122_101943_mp4-422_jpg.rf.0235791a167014444a869e535e1c14aa.jpg,VID_20231122_101943_mp4-422_jpg.rf.0235791a167014444a869e535e1c14aa.txt,0,0
test,VID_20231122_101943,429,VID_20231122_101943_mp4-429_jpg.rf.6c2f26e4c62670f42a0501600b541ea7.jpg,VID_20231122_101943_mp4-429_jpg.rf.6c2f26e4c62670f42a0501600b541ea7.txt,0,0
test,VID_20231122_101943,432,VID_20231122_101943_mp4-432_jpg.rf.651c8a973812115dbbb759c055ca078d.jpg,VID_20231122_101943_mp4-432_jpg.rf.651c8a973812115dbbb759c055ca078d.txt,0,0
test,VID_20231122_101943,433,VID_20231122_101943_mp4-433_jpg.rf.5bb7c6b13bc50477de8b7156599bee9e.jpg,VID_20231122_101943_mp4-433_jpg.rf.5bb7c6b13bc50477de8b7156599bee9e.txt,1,1
test,VID_20231122_101943,435,VID_20231122_101943_mp4-435_jpg.rf.32ef3f26d019e8505aac56fd695e215e.jpg,VID_20231122_101943_mp4-435_jpg.rf.32ef3f26d019e8505aac56fd695e215e.txt,1,1
test,VID_20231122_101943,441,VID_20231122_101943_mp4-441_jpg.rf.8a56594ca51b43031a71e8b49b899548.jpg,VID_20231122_101943_mp4-441_jpg.rf.8a56594ca51b43031a71e8b49b899548.txt,1,1
test,VID_20231122_101943,443,VID_20231122_101943_mp4-443_jpg.rf.80133a60f5d46f165b02cdc794a5e755.jpg,VID_20231122_101943_mp4-443_jpg.rf.80133a60f5d46f165b02cdc794a5e755.txt,1,1
test,VID_20231122_101943,446,VID_20231122_101943_mp4-446_jpg.rf.f9c00eb6a5e2db315fd88b93b2da4be2.jpg,VID_20231122_101943_mp4-446_jpg.rf.f9c00eb6a5e2db315fd88b93b2da4be2.txt,1,2
test,VID_20231122_101943,454,VID_20231122_101943_mp4-454_jpg.rf.ac1a0df178b59510e16c35a0dbd9b5cc.jpg,VID_20231122_101943_mp4-454_jpg.rf.ac1a0df178b59510e16c35a0dbd9b5cc.txt,1,2
